Date,Open,High,Low,Close
2024-05-21,129.29868288540519,131.35411611216955,129.25990754649123,131.0438690185547
2024-05-22,129.53137495082524,130.54938659971276,128.72664984995274,129.94827270507812
2024-05-23,132.3043019128826,133.04115181569253,130.8887577273151,131.44140625
2024-05-24,130.40396950619913,132.53696827907874,130.13249774205636,131.89706420898438
2024-05-28,130.3554925210707,130.49122840656347,128.65878655535994,129.99676513671875
2024-05-29,128.31945179516828,129.08538682141332,128.03827509865056,128.63938903808594
2024-05-30,129.81255448780968,130.48154380687825,128.73635749498257,128.75575256347656
2024-05-31,130.92752085614174,131.72255589303154,129.68650282293484,131.16021728515625
2024-06-03,129.77376675698417,132.52727445618498,129.6089308816739,131.48985290527344
2024-06-04,132.28490321273495,135.7364857695323,131.64499908637958,135.65892028808594
2024-06-05,137.05506141914105,138.07308796220556,135.81404337616215,136.70602416992188
2024-06-06,136.89024229009377,138.58694828814828,136.59937544589255,138.06338500976562
2024-06-07,138.71299423756608,139.35288354280087,137.9373542499547,138.52877807617188
2024-06-10,137.79191133118303,139.55649264596613,136.94841080933728,139.2559356689453
2024-06-11,137.5883099540567,138.5869413939912,136.7254143954502,137.47195434570312
2024-06-12,139.14929305143696,140.09944430994452,137.67557849143336,138.89720153808594
2024-06-13,138.48029219772258,138.5578576727543,136.84175667366912,138.15065002441406
2024-06-14,137.87917745495704,138.81962369824188,137.56891555663915,138.16033935546875
2024-06-17,137.67556467413564,137.80161041816106,136.06611438158606,136.09519958496094
2024-06-18,136.76420746556386,137.39442147736693,135.52318930565139,136.5121307373047
2024-06-20,137.2004729357886,139.21713074093202,136.5217935768703,136.69631958007812
2024-06-21,137.1520219087856,138.21851392967574,136.90963534120576,137.6367950439453
2024-06-24,137.54951923735098,138.3154690455373,137.20048200197147,137.94703674316406
2024-06-25,141.0786767192308,143.6382783582349,140.27395151532576,142.43605041503906
2024-06-26,141.12716553602132,141.1853359504582,138.44151798139202,139.2947235107422
2024-06-27,139.47891809324275,140.9332374054367,139.06200553081462,140.08973693847656
2024-06-28,140.25456289774684,141.15623380150592,138.32516055057306,138.39303588867188
2024-07-01,139.21713794682736,141.5440577474039,139.188052743804,140.9914093017578
2024-07-02,137.3750090237005,139.00383960467704,134.79601247638612,138.62571716308594
2024-07-03,137.03568037546094,137.21020641498237,131.86799644843634,134.64089965820312
2024-07-05,136.13398424907814,138.50936945856017,136.07581384466565,138.03428649902344
2024-07-08,137.94703239369844,139.31409608867324,137.8500718558885,138.71298217773438
2024-07-09,136.46362797477406,136.98717641461565,134.83479745606598,136.1533660888672
2024-07-10,135.59104784146663,138.4415013654835,135.4262119615414,138.39303588867188
2024-07-11,137.93735284821133,138.1894295541299,134.57302608649138,135.53286743164062
2024-07-12,137.43317602540125,139.12019176598102,137.31683521367202,137.7531280517578
2024-07-15,138.88749349108338,139.1201899055312,136.7738898710612,137.08413696289062
2024-07-16,137.67557865766847,137.89857017089193,136.32790985271313,136.57998657226562
2024-07-17,132.2558156450512,132.45941208537272,130.3361033002613,131.29595947265625
2024-07-18,130.83057742230034,130.8596626271793,122.96755649781039,126.03132629394531
2024-07-19,128.57154033404439,129.43443598216135,127.30143699970289,127.53411865234375
2024-07-22,127.98010330789667,129.20172624086823,127.83467728996013,129.12416076660156
2024-07-23,129.49260215301643,130.56879914353226,128.96905365762342,129.22113037109375
2024-07-24,128.46487849552057,128.85269107899842,126.93299364081007,127.59229278564453
2024-07-25,125.16842151926885,126.02161212333459,122.50216204704806,123.96617889404297
2024-07-26,122.99663618719606,124.3539950010201,122.51186306881583,122.87059783935547
2024-07-29,124.11160812032776,125.58532253873453,123.5007966556892,124.15039825439453
2024-07-30,127.10751027134852,127.66014390169316,123.70439370715525,125.29444885253906
2024-07-31,128.7072832154477,128.84301911822337,127.63108613126059,128.5909423828125
2024-08-01,128.02858417489023,130.24883855897133,127.10751820409853,128.4261016845703
2024-08-02,125.8277064810962,126.16705357366823,122.98693577792993,123.6074447631836
2024-08-05,120.11708337493012,123.53958042695312,118.99241358025225,122.16282653808594
2024-08-06,124.82908260279865,127.27234335220783,124.37339467112824,126.15735626220703
2024-08-07,118.95362805577652,119.855306335932,115.18209385310645,115.5989990234375
2024-08-08,122.0561821578633,124.431567615411,119.45779779836222,124.2667465209961
2024-08-09,126.46761062534551,130.5493919049497,126.24461913829025,129.40533447265625
2024-08-12,127.56320201601758,128.00918498814875,125.60471452846903,125.93435668945312
2024-08-13,127.55350658076011,130.1615884481937,127.55350658076011,129.50230407714844
2024-08-14,128.65878007951778,130.74331332321609,128.21279710424733,130.32640075683594
2024-08-15,132.44972219568825,133.4968339873208,131.412300541293,133.3804931640625
2024-08-16,131.76792046780167,132.03068193828446,131.04778029981452,131.2716064453125
2024-08-19,131.44678383068543,132.47834718590963,131.32999270687537,131.6219482421875
2024-08-20,131.5635520471458,132.6826975395767,130.93097928446682,132.1669158935547
2024-08-21,131.71927468813888,131.93337442892027,129.80211827717199,131.33973693847656
2024-08-22,133.6461625991786,134.77504948459955,132.45888757304212,133.20823669433594
2024-08-23,132.9065427487819,133.47097129111583,132.27396996596468,133.29580688476562
2024-08-26,131.61222038398455,132.07934032564586,131.008841657802,131.6706085205078
2024-08-27,130.31789592404922,131.86524094394545,130.18165198863966,131.55381774902344
2024-08-28,131.04776835884633,131.54408233611176,130.5027926545217,130.87258911132812
2024-08-29,132.80921778031498,134.1813983456927,132.09880405795673,133.8310546875
2024-08-30,134.50254952778542,135.99150638035158,134.1522058654478,135.42706298828125
2024-09-03,134.8431645138764,134.90155265480044,132.18640015549755,132.6048583984375
2024-09-04,130.4444034321153,131.2910759937272,130.04541286688124,130.9212646484375
2024-09-05,128.46885006955537,129.10142284576543,127.02855496208947,127.37889862060547
2024-09-06,130.17190660001515,130.56118558130834,127.06749025249752,127.6221923828125
2024-09-09,128.48831251982708,129.37390546091882,127.39836111508288,128.3715362548828
2024-09-10,125.76343380737345,126.6295591887024,124.95569656531765,126.2986831665039
2024-09-11,129.56854542493025,132.1766626804614,127.46648343082607,131.60247802734375
2024-09-12,131.61221837484692,133.29580729995925,131.03803372569126,132.99412536621094
2024-09-13,133.1887530197923,134.19112224684667,132.71189184548047,133.3249969482422
2024-09-16,134.3565631658803,134.5122747587756,133.1011737156646,133.22767639160156
2024-09-17,130.0162079069714,131.5343587875585,128.26448964111148,128.45912170410156
2024-09-18,129.26686616658702,129.69506563901174,127.77790926895811,128.51751708984375
2024-09-19,131.047771613093,131.57327966974879,130.0454023785744,131.26187133789062
2024-09-20,125.63692921103478,126.00672570396509,122.74659014043341,124.0895767211914
2024-09-23,120.67372279800064,121.90965201461184,119.64215947903048,120.38176727294922
2024-09-24,120.98514482450422,123.2623787335041,120.44989547577366,122.07510375976562
2024-09-25,123.95333305484414,124.1868930336365,123.00935188360523,123.54459381103516
2024-09-26,122.23080631630766,122.25027397858773,120.65426720955674,120.96568298339844
2024-09-27,117.31627161416435,118.08507347715171,115.9538248691424,117.52063751220703
2024-09-30,114.43566639301582,115.92463066223034,114.3383503595035,115.87596893310547
2024-10-01,115.60348926718117,115.72999937724467,114.17292045641787,114.84441375732422
2024-10-02,113.55008556634388,113.65713543508832,112.3044224661225,113.35545349121094
2024-10-03,113.12188321682788,113.20947284572838,111.94434211529929,111.99300384521484
2024-10-04,111.17553767984748,112.07086454619582,110.73761179039872,112.03193664550781
2024-10-07,113.99774214168991,115.36992273524886,113.88095844498142,114.61083984375
2024-10-08,114.28970449231807,114.72763038782121,113.46249958455304,114.05613708496094
2024-10-09,113.4138438795941,114.01721520406099,112.71315651562942,113.86150360107422
2024-10-10,114.81521448809922,115.26287419351787,113.97828321391809,114.37728118896484
2024-10-11,116.70317021953265,117.32600176432065,116.27497817295195,116.81995391845703
2024-10-14,116.39176083259468,117.2384259905862,116.34310652392686,116.56693267822266
2024-10-15,115.798119724188,115.89543576323666,113.9977470152053,114.64977264404297
2024-10-16,113.81283770587682,114.89306278168658,113.31652369517107,114.8638687133789
2024-10-17,115.40884479574805,115.87597216426528,114.95145868301235,115.04877471923828
2024-10-18,114.60111429466713,115.09742830373061,113.99774299426703,114.92225646972656
2024-10-21,114.78601157569857,114.79574540660012,113.74471441135883,114.18264770507812
2024-10-22,111.91514963098282,113.5208902193314,111.68158965850557,113.34571838378906
2024-10-23,113.2094769324502,113.31652680233876,111.86649035557107,112.63529968261719
2024-10-24,112.11951742178869,112.16817915321178,110.85439407690404,110.86412048339844
2024-10-25,110.84465541437848,111.1268771099083,110.0661122939695,110.3386001586914
2024-10-28,109.3946318855228,109.69631383288497,108.67447686478923,109.3459701538086
2024-10-29,108.62582209390422,110.23155528728587,108.16842854680023,108.97616577148438
2024-10-30,105.96904391663988,110.70840967859587,104.3633033974145,110.20235443115234
2024-10-31,107.25363768357842,109.15133377457343,106.68919428678579,108.94696044921875
2024-11-01,109.85201259951447,109.9882565319187,108.79125520797618,108.9372329711914
2024-11-04,107.23417268552802,107.69156619625137,106.50429131941306,106.77677917480469
2024-11-05,105.08346800689543,107.34123431665553,104.85963442985879,107.17578887939453
2024-11-06,105.36567308516432,105.83280043673504,102.2125875924584,102.53373718261719
2024-11-07,103.25388676664232,104.84989349342305,102.75756533796738,104.74284362792969
2024-11-08,104.27572466189581,104.9764119971931,103.57503732659853,104.32437896728516
2024-11-11,106.72812443898293,107.64291152035777,106.00797685616533,106.16368103027344
2024-11-12,103.94483944277323,104.72338256298139,102.86461439023468,104.1881332397461
2024-11-13,104.01295854256821,104.89855150301845,103.69181638221445,104.04216003417969
2024-11-14,103.96430864615373,104.12974664861169,102.18339624396475,102.49481201171875
2024-11-15,98.94271940358126,99.59474499642835,97.62893438709814,99.0108413696289
2024-11-18,97.62893556564501,98.29069499726958,96.753076402504,97.13261413574219
2024-11-19,98.46586730971832,100.35382957894028,98.42693941064041,99.87696838378906
2024-11-20,100.65551289962342,102.90354527292988,100.23704725970505,102.44615173339844
2024-11-21,100.41221771518835,100.45114561426627,98.78701690855789,99.87696838378906
2024-11-22,101.12263761276022,103.39013016391512,101.07397588333828,102.24178314208984
2024-11-25,102.48508469520765,103.07872220033839,101.21022747504395,101.75520324707031
2024-11-26,103.8086042206058,104.81097356028079,102.7965010493087,103.28308868408203
2024-11-27,102.95221265631045,103.28308868408203,102.14447540064957,103.28308868408203
2024-11-29,102.60185933249976,104.5190156214722,102.52400353630838,103.93511199951172
2024-12-02,106.00797911820557,106.21234502749824,105.24890361947907,105.75495147705078
2024-12-03,107.80834766569748,107.90566370092839,106.12475872446382,106.2707290649414
2024-12-04,107.26337454953212,107.55532266235842,106.03717168639594,106.04690551757812
2024-12-05,105.70629261303489,106.38751228131048,105.32675488003312,105.90092468261719
2024-12-06,106.98115089126887,108.32413000513769,106.80597905687401,107.79861450195312
2024-12-09,108.7231351876797,108.98588922637988,107.34122817728228,108.10030364990234
2024-12-10,108.5576956339378,108.5576956339378,105.7841403970387,106.26100158691406
2024-12-11,107.48719662910585,109.50166897285814,107.06873100094776,108.69393920898438
2024-12-12,107.90566825510439,108.18788996650153,105.50193164202683,105.69656372070312
2024-12-13,104.16867483439185,104.72338440425354,101.34646525493828,104.08108520507812
2024-12-16,106.35831595070795,106.93248574107727,104.97640898175436,105.15158081054688
2024-12-17,104.85962800821949,106.06636317968919,104.84016777106537,105.11265563964844
2024-12-18,105.48246134167097,106.11502671865811,102.65052531663419,103.11764526367188
2024-12-19,101.47297482928951,101.940102192138,99.98401796136235,100.66524505615234
2024-12-20,80.50105607651503,84.20885132058687,79.31378110997817,82.71989440917969
2024-12-23,86.48608727550416,86.70991342550055,83.68333779929375,86.33037567138672
2024-12-24,86.51527830569152,86.59313410501507,84.73436587603838,85.02632141113281
2024-12-26,84.83167788777685,85.69780319612717,84.5397297912723,85.2988052368164
2024-12-27,85.37666508335106,86.38876077560636,84.68570414527674,85.02632141113281
2024-12-30,84.63704827866522,84.67597617760921,83.36219114338395,83.43031311035156
2024-12-31,83.12862837627482,83.7417335378434,82.71989655172108,83.71253204345703
2025-01-02,85.55183979497409,86.13574346005107,84.85115242698653,85.17229461669922
2025-01-03,85.14309364555744,85.8243207202094,84.99711588493649,85.2988052368164
2025-01-06,83.80012317662828,84.0239493310965,82.52526594758255,82.74909210205078
2025-01-07,81.84403110888199,82.5349845953406,80.4231962378173,81.10441589355469
2025-01-08,83.21621755177358,83.49843926471763,82.40848031383761,83.34272766113281
2025-01-10,84.88033795328049,84.93872608649001,83.53735149156397,83.94609069824219
2025-01-13,82.15545052745138,82.44740606418866,81.44503677265521,82.35009002685547
2025-01-14,80.69568792594585,81.43530317633878,77.90267978026687,79.00236511230469
2025-01-15,81.12388580710429,81.57154551112183,80.49132043793733,80.69568634033203
2025-01-16,80.5205099639356,81.73697890342771,79.98526808540137,80.84165954589844
2025-01-17,77.7956239063788,78.71040349902155,76.0730997321522,76.57915496826172
2025-01-21,77.54259925879677,78.93424007430264,77.19225559721924,78.85638427734375
2025-01-22,79.53761640648803,79.60573837696177,78.27248561227518,78.40872955322266
2025-01-23,79.14834835476324,79.52788612502127,78.17517306184763,78.92451477050781
2025-01-24,87.55658002769346,87.55658002769346,84.24778263238572,85.6102294921875
2025-01-27,83.44004280991537,86.0870806446853,83.05077122984841,85.16256713867188
2025-01-28,83.76119194655215,84.53000127103292,82.33062316712197,82.90480041503906
2025-01-29,83.32326182536443,83.37191612966264,81.64939932296788,81.77590942382812
2025-01-30,82.33061843959179,84.15045869238953,81.68832668402264,83.05076599121094
2025-01-31,82.59338585282295,83.14809544640198,82.02894242785118,82.18464660644531
2025-02-03,79.92688232336636,81.14335141194958,79.86849418303056,80.43293762207031
2025-02-04,79.43056470218042,81.20174331836513,79.08994743293363,80.40373992919922
2025-02-05,84.1115327800276,85.07497414849445,82.80747415198519,83.43031311035156
2025-02-06,84.39375442828455,86.56393096376557,84.3450926984493,84.83168029785156
2025-02-07,86.31091870312103,86.38876708339109,83.82931874783425,84.101806640625
2025-02-10,83.40111097075668,83.61521070091938,81.40610628232803,81.65913391113281
2025-02-11,81.26986434894572,81.99001192969843,80.64703280482375,81.49369049072266
2025-02-12,78.84665160791047,80.15071023959881,78.36979783780404,79.59600067138672
2025-02-13,77.40635417789893,77.99025779695145,76.58888317143555,76.71540069580078
2025-02-14,76.47211197519776,76.94896576283642,75.73249671547607,75.78115844726562
2025-02-18,79.89767981116553,80.46212319056589,78.88557674543509,80.12151336669922
2025-02-19,80.71515158866583,81.38663741224372,80.3453402694256,81.16281127929688
2025-02-20,80.70542094185467,81.74671812575272,80.49132120642443,81.49369049072266
2025-02-21,86.01895182122499,86.83642281670507,83.44003616159387,85.71726989746094
2025-02-24,86.47634611300859,88.675724073918,85.75619856686097,88.1599349975586
2025-02-25,89.8046015239962,91.28383190770694,86.6125882245765,88.5102767944336
2025-02-26,88.588137549957,88.67572717909925,86.88508094453734,87.14784240722656
2025-02-27,86.56392921759831,87.77067178558451,86.52500874420026,86.82669067382812
2025-02-28,87.44952867322239,88.28645998329479,86.98240128572745,88.21833801269531
2025-03-03,88.22806842525036,88.30591679953457,86.6125940068662,86.97267150878906
2025-03-04,85.93137517971653,86.27198502289397,84.01421880202633,85.15283203125
2025-03-05,89.04553050657802,89.43480207024281,87.86798940942676,88.42269897460938
2025-03-06,85.59076272008355,86.64179380213642,85.11390891284663,85.67835235595703
2025-03-07,85.9994949912595,86.1746668240338,84.03367693182138,84.83168029785156
2025-03-10,77.66911515580502,78.53524054357302,76.19962585842757,76.83218383789062
2025-03-11,76.76405875529441,77.14359649748422,74.93449201282199,76.01471710205078
2025-03-12,72.32638178989826,73.31901724379713,71.82033394422658,72.78377532958984
2025-03-13,73.98077340528403,75.26536433701412,73.37740954968704,73.85426330566406
2025-03-14,73.7180279671941,75.46974645314152,73.22170649205263,75.08047485351562
2025-03-17,77.50367094855129,78.39899033460938,77.22144925462783,77.99999237060547
2025-03-18,80.00473297667365,80.35507664561132,78.05838256023667,78.80773162841797
2025-03-19,77.99999712943247,78.07785293072774,76.37479625726738,76.88084411621094
2025-03-20,77.09494116130791,77.42581716813493,76.384519992624,76.67647552490234
2025-03-21,73.92238910469763,75.21671393421546,73.49418963033378,74.79824829101562
2025-03-24,72.95895195937464,73.96132131022618,72.89082998673634,73.30929565429688
2025-03-25,73.84452470941727,74.00997012099688,71.23641511637318,71.62568664550781
2025-03-26,70.61359222383854,70.90554776236549,69.67934489518518,69.80586242675781
2025-03-27,68.2779769897461,68.74509693742917,67.89843182323926,68.2779769897461
2025-03-28,68.28770538253744,68.46287722419855,67.32426396577031,67.44104766845703
2025-03-31,66.96540152176946,68.85411458925586,66.13475766566846,68.6662368774414
2025-04-01,69.20022571027027,69.21999953346638,66.88629608850188,67.2719497680664
2025-04-02,66.75774516773767,67.95426135761157,66.5698599038763,67.47960662841797
2025-04-03,67.6674919398563,67.77626682486505,66.25342597912365,66.35231018066406
2025-04-04,64.50315323981546,64.74047683612505,61.67501750163347,61.85301208496094
2025-04-07,60.75537983241276,64.55259130770047,59.93463038789661,62.93086624145508
2025-04-08,64.1966024448416,64.32515869889576,60.152180443763655,60.913597106933594
2025-04-09,59.8159703608421,64.57237458628298,58.856777723090644,64.36470794677734
2025-04-10,62.416659582305044,62.53532515120715,58.65900332745338,60.5279426574707
2025-04-11,63.01985957217601,64.27570848288914,62.52543104538456,64.00872039794922
2025-04-14,65.73922403563286,66.00621213598109,64.60203684950754,65.32389831542969
2025-04-15,64.90858000605105,65.21512329552031,63.14841555981426,63.771392822265625
2025-04-16,63.613180121355754,63.692290501334995,61.704685584547725,62.17933654785156
2025-04-17,57.26471550967894,58.40190270340496,56.641734469591356,57.432823181152344
2025-04-21,57.600924261290736,58.63922342915919,56.36485292521153,57.68003463745117
2025-04-22,58.35245494033426,59.50941969160577,58.263457651774914,59.242427825927734
2025-04-23,61.08170358930862,61.734349125165146,60.21150828410308,60.616939544677734
2025-04-24,61.783791202865174,62.04089616148962,61.1509232619288,61.93212127685547
2025-04-25,59.99395635979334,61.57612992808054,59.89507216210866,61.388248443603516
2025-04-28,61.49702091741931,62.54521078822234,61.279474923245424,61.9222297668457
2025-04-29,64.53281364016473,64.6811437075631,63.44507238654451,64.43392944335938
2025-04-30,65.7293303163481,65.8974342067434,64.6712535585943,65.70954895019531
2025-05-01,68.0432566643416,68.06303803178437,63.46485087089204,64.86902618408203
2025-05-02,68.9727823870427,69.08155727106019,67.76637552385299,68.45858001708984
2025-05-05,68.3992460692721,69.0123402076225,68.1223672791723,68.34980773925781
2025-05-06,67.20272774546152,67.3609485030817,65.2546780474534,65.55133819580078
2025-05-07,68.57724055604557,68.89367453632907,66.07543322061949,66.79730224609375
2025-05-08,65.17557401002782,65.22501233758588,63.68239770116703,64.12738037109375
2025-05-09,66.25342212060522,66.68852163530052,64.85913006363012,65.03712463378906
2025-05-12,63.37584625712135,66.9950667695933,63.326407930045306,66.98517608642578
2025-05-13,65.86777322636712,65.88754704919728,64.22626678936271,64.67125701904297
2025-05-14,65.75899509828308,66.085319741753,63.37584594033579,63.69228744506836
2025-05-15,64.4734764808599,65.56122526864154,64.05815833155086,65.41289520263672
2025-05-16,63.68239735437056,63.97904995124594,62.42654841220805,63.652732849121094
2025-05-19,64.64159277317489,66.28309167241503,64.14716421223565,66.27320098876953
2025-05-20,68.66623639946431,69.21999393675657,66.89618136347015,67.44004821777344
2025-05-21,67.55871378049919,68.97277967269673,67.37082852561191,67.44004821777344
2025-05-22,65.67000210818239,67.75648359992722,65.62055623657758,67.41038513183594
2025-05-23,66.51053193225859,67.1335092012129,65.85788261245597,66.59952545166016
2025-05-27,70.02097026749763,70.50551568835238,69.09144970468431,69.65509796142578
2025-05-28,68.60690149252382,69.10133003251013,67.59827059047929,67.8355941772461
2025-05-29,68.48824386867682,68.72556745682049,67.53894197172126,68.6860122680664
2025-05-30,69.0123404202115,70.77250491502333,68.30036207525812,70.70328521728516
2025-06-02,70.97026949705459,72.0382369568896,70.46595781689429,72.01846313476562
2025-06-03,70.80216402971756,71.15815317508218,69.79353314743827,70.11985778808594
2025-06-04,71.3757059312707,72.3250078439599,71.21748517363203,71.23726654052734
2025-06-05,72.3250072237986,72.82932645397132,71.51414470880563,71.84046936035156
